Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,official_video,EnergyLiveness,,,,,,,,,, 
single,0.734,0.846,-3.425,0.0489,0.166,0.00000174,0.235,0.604,98.026,true,3.6,,,,,,,,,,
album,0.755,0.578,-8.932,0.145,0.316,0,0.25,0.581,94.148,true,2.312,,,,,,,,,,
single,0.672,0.82,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,true,4.45652173913044,,,,,,,,,,
album,0.58,0.66,-7.405,0.0429,0.0166,0,0.174,0.411,123.801,true,3.79310344827586,,,,,,,,,,
single,0.62,0.62,-6.322,0.0375,0.0388,0.000213,0.129,0.459,144.835,true,4.8062015503876,,,,,,,,,,
single,0.828,0.726,-6.389,0.0419,0.106,0.00101,0.103,0.67,113.017,false,7.04854368932039,,,,,,,,,,
album,0.662,0.693,-4.298,0.0698,0.134,0,0.145,0.655,86.009,true,4.77931034482759,,,,,,,,,,
album,0.645,0.534,-10.8,0.0479,0.157,0,0.0863,0.463,105.02,false,6.18771726535342,,,,,,,,,,
album,0.607,0.735,-6.065,0.095,0.253,0,0.11,0.964,88.894,false,6.68181818181818,,,,,,,,,,
album,0.546,0.529,-10.511,0.0583,0.0862,0.0000065,0.124,0.247,107.331,true,4.26612903225807,,,,,,,,,,
album,0.929,0.7,-5.595,0.0906,0.144,0,0.349,0.802,120.009,true,2.00573065902579,,,,,,,,,,
single,0.904,0.723,-5.224,0.26,0.0631,0,0.185,0.835,145.013,true,3.90810810810811,,,,,,,,,,
album,0.676,0.659,-5.123,0.0476,0.194,0,0.283,0.595,134.985,true,2.32862190812721,,,,,,,,,,
single,0.383,0.531,-7.814,0.0741,0.0753,0.000102,0.108,0.0375,105.971,true,4.91666666666667,,,,,,,,,,
album,0.464,0.547,-8.137,0.339,0.0511,0,0.155,0.423,67.003,true,3.52903225806452,,,,,,,,,,
single,0.744,0.448,-10.426,0.291,0.365,0,0.194,0.279,118.027,true,2.30927835051546,,,,,,,,,,
album,0.53,0.517,-9.253,0.399,0.387,0,0.176,0.381,137.554,true,2.9375,,,,,,,,,,
album,0.336,0.627,-7.463,0.0384,0.164,0,0.0708,0.35,150.273,true,8.85593220338983,,,,,,,,,,
album,0.561,0.782,-7.444,0.0317,0.022,0,0.109,0.704,127.148,true,7.17431192660551,,,,,,,,,,
album,0.669,0.727,-7.588,0.0353,0.139,0,0.123,0.807,102.322,true,5.91056910569106,,,,,,,,,,
album,0.65,0.531,-8.335,0.0364,0.457,0,0.249,0.487,78.946,true,2.13253012048193,,,,,,,,,,
album,0.837,0.462,-7.89,0.0601,0.0339,0,0.09,0.762,139.986,true,5.13333333333333,,,,,,,,,,
album,0.648,0.759,-4.315,0.306,0.0142,0,0.648,0.518,85.996,true,1.1712962962963,,,,,,,,,,
album,0.576,0.526,-8.524,0.0325,0.323,0.00000201,0.0548,0.147,122.06,true,9.5985401459854,,,,,,,,,,
album,0.742,0.468,-5.557,0.0625,0.0465,0,0.826,0.369,86.443,true,0.566585956416465,,,,,,,,,,
album,0.501,0.378,-9.37,0.029,0.735,0,0.119,0.178,119.987,true,3.17647058823529,,,,,,,,,,
album,0.368,0.505,-7.208,0.0285,0.367,0.00000663,0.154,0.192,173.977,true,3.27922077922078,,,,,,,,,,
single,0.715,0.654,-7.266,0.336,0.196,0.000117,0.0667,0.762,175.589,true,9.80509745127436,,,,,,,,,,
album,0.717,0.416,-9.875,0.0303,0.635,0.00000143,0.0976,0.381,100.026,true,4.26229508196721,,,,,,,,,,
album,0.815,0.761,-7.162,0.144,0.192,0,0.0272,0.82,121.999,true,27.9779411764706,,,,,,,,,,
album,0.563,0.495,-10.272,0.0362,0.781,0,0.0837,0.244,125.998,true,5.91397849462366,,,,,,,,,,
album,0.673,0.714,-8.042,0.039,0.111,0,0.0858,0.78,112.941,true,8.32167832167832,,,,,,,,,,
album,0.7,0.343,-10.474,0.0308,0.767,0,0.0789,0.488,137.864,true,4.34727503168568,,,,,,,,,,
single,0.687,0.637,-9.55,0.13,0.12,0,0.291,0.56,152,true,2.18900343642612,,,,,,,,,,
